,URL,news_title,news_content,impact_type,translated
786,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/guerre-en-ukraine-independance-energetique-va-t-elle-rimer-avec-transition-energetique-150642.html,"Transition énergétique : Avec la guerre en Ukraine, l'heure du choix pour les Occidentaux","La crise énergétique, en cours depuis plusieurs mois et exacerbée par la guerre en Ukraine, peut-elle constituer le déclic pour enfin sortir des énergies fossiles ? C'est en tout cas la nouvelle stratégie défendue par le Président Emmanuel Macron, officiellement candidat à sa réélection. Si le gouvernement va déployer des mesures pour aider les ménages les plus pénalisés, il affirme surtout vouloir investir dans la transition énergétique dès aujourd'hui.",Opportunity,"Can the energy crisis, in progress for several months and exacerbated by the war in Ukraine, constitute the click to finally get out of fossil fuels? This is in any case the new strategy defended by President Emmanuel Macron, officially candidate for his re -election. If the government will deploy measures to help the most penalized households, it above all claims to want to invest in the energy transition today."
787,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/guerre-en-ukraine-independance-energetique-va-t-elle-rimer-avec-transition-energetique-150642.html,"Transition énergétique : Avec la guerre en Ukraine, l'heure du choix pour les Occidentaux","Depuis le début de la guerre en Ukraine, l’indépendance énergétique – en particulier à l’égard du belligérant russe – est devenue le nouveau mot d’ordre mondial. Les États-Unis ont officialisé mardi 8 mars l'embargo sur les importations américaines de pétrole et de gaz russes. De ce côté-ci de l’Atlantique, le Royaume-Uni a également annoncé qu'il allait cesser ses importations de pétrole russe d'ici la fin de l'année. Et la Commission européenne, qui écarte l’option d’un embargo, vient de présenter son plan pour réduire de deux tiers les importations de gaz russe de l’UE dès 2022, avant un Congrès qui réunira les États-membres jeudi 10 et vendredi 11 mars à Versailles.",Opportunity,"Since the start of the war in Ukraine, energy independence - in particular with regard to Russian belligerent - has become the new worldwide. The United States has formalized the Russian oil and gas on Tuesday 8 March import. On this side of the Atlantic, the United Kingdom has also announced that it would stop its imports of Russian oil by the end of the year. And the European Commission, which dismisses the option of an embargo, has just presented its plan to reduce the imports of Russian EU gas by 2022, before a congress that will bring together the member states on Thursday 10 and Friday March 11 in Versailles."
788,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/guerre-en-ukraine-independance-energetique-va-t-elle-rimer-avec-transition-energetique-150642.html,"Transition énergétique : Avec la guerre en Ukraine, l'heure du choix pour les Occidentaux","La France justement, à travers la voix de son ministre de l’Économie, Bruno Le Maire, a rappelé ce mercredi 9 mars que la seule réponse face à la crise énergétique était ""l’indépendance énergétique totale dans les dix prochaines années"". Cette fois, il n’y aura pas de ""quoi qu’il en coûte"" a-t-il prévenu, alors que le gouvernement a déjà mis sur la table au moins 20 milliards d’euros depuis le début de la crise à travers les chèques énergie, l'indemnité inflation, le gel des prix du gaz ou le plafonnement des hausses du prix de l'électricité. ""Soyons lucides, l’État seul ne pourra pas compenser tout le choc énergétique que nous subissons car il doit être le premier investisseur dans la transition énergétique et l’accompagnement des ménages"" a expliqué Bruno Le Maire.",Opportunity,"France precisely, through the voice of its Minister of the Economy, Bruno Le Maire, recalled this Wednesday, March 9, that the only response to the energy crisis was ""total energy independence in the next ten years"". This time, there will be no ""whatever it costs"" he warned, while the government has already put on the table at least 20 billion euros since the start of the crisis through Energy checks, inflation indemnity, gas prices freeze or capsal increase in electricity prices. ""Let us be lucid, the state alone will not be able to compensate for all the energy shock that we suffer because it must be the first investor in the energy transition and the support of households"" explained Bruno Le Maire."
789,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/guerre-en-ukraine-independance-energetique-va-t-elle-rimer-avec-transition-energetique-150642.html,"Transition énergétique : Avec la guerre en Ukraine, l'heure du choix pour les Occidentaux","""L’intégralité des recettes fiscales issues des énergies fossiles iront au développement des énergies vertes""
Le ministre a joint la parole aux actes avec cette annonce majeure, rompant avec le principe de non-affectation des recettes fiscales érigé par Bercy (qui avait résisté aux Gilets Jaunes). ""Je m’engage à ce que l’intégralité des recettes fiscales issues des énergies fossiles aillent au développement des énergies vertes. Chaque euro ira vers les énergies renouvelables et décarbonées, vers la transition énergétique et donc vers notre indépendance énergétique"" a déclaré Bruno Le Maire en ouverture d’une réunion consacrée au sujet.",Opportunity,"""All of the tax revenue from fossil fuels will go to the development of green energies""
The minister joined the acts with this major announcement, breaking with the principle of non-affectation of tax revenues erected by Bercy (which had resisted the yellow vests). ""I undertake that all of the tax revenue from fossil fuels go to the development of green energies. Each euro will go to renewable and decarbonized energies, towards the energy transition and therefore to our energy independence"" declared Bruno the Mayor at the opening of a meeting dedicated to the subject."
790,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/guerre-en-ukraine-independance-energetique-va-t-elle-rimer-avec-transition-energetique-150642.html,"Transition énergétique : Avec la guerre en Ukraine, l'heure du choix pour les Occidentaux","Ce changement de stratégie et de ton face à la crise énergétique avait déjà été amorcé en début de semaine par le Président lui-même, lors de son premier déplacement de campagne à Poissy, dans les Yvelines. ""L’objectif qu’on doit se fixer c’est de ne plus dépendre de ces énergies fossiles que nous ne produisons pas pour nous déplacer, pour nous chauffer et autres, qui pèsent sur notre pouvoir d’achat quand il y a une crise ou de la spéculation et qui en plus polluent. Il y a une synchronisation des agendas sur le pouvoir d’achat et la réduction des émissions de CO2"" a affirmé Emmanuel Macron.",Opportunity,"This change of strategy and your tone in the face of the energy crisis had already been started at the start of the week by the president himself, during his first campaign trip to Poissy, in the Yvelines. ""The objective that we must set is to no longer depend on these fossil fuels that we do not produce to move, to heat us and others, which weigh on our purchasing power when there is a crisis or speculation and which also pollute. There is synchronization of agendas on purchasing power and the reduction of CO2 emissions ""said Emmanuel Macron."
791,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/guerre-en-ukraine-independance-energetique-va-t-elle-rimer-avec-transition-energetique-150642.html,"Transition énergétique : Avec la guerre en Ukraine, l'heure du choix pour les Occidentaux","À court-terme, l’abandon des énergies fossiles semble compromis
L’Allemagne, qui a interrompu la certification du gazoduc Nord Stream 2, a elle aussi promis d'accélérer sur les énergies renouvelables. Elle se fixe l’objectif d’atteindre 100 % d'énergie propre d'ici 2035, en avance de quinze ans. Mais à court terme, le pays, opposé à un embargo, n’a d'autres choix que de continuer à acheter du gaz et du pétrole à la Russie. En outre, si le gouvernement allemand a renoncé à relancer le nucléaire, il renonce aussi à son objectif d’éliminer progressivement le charbon d’ici 2030.",Risk,"In short-term, the abandonment of fossil fuels seems compromised
Germany, which has interrupted the certification of the Nord Stream 2 gas pipeline, has also promised to accelerate on renewable energies. It sets the goal of reaching 100 % clean energy by 2035, ahead of fifteen years. But in the short term, the country, opposed to an embargo, has no choice but to continue buying gas and oil in Russia. In addition, if the German government has given up relaunching nuclear, it also renounces its objective of gradually eliminating coal by 2030."
792,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/guerre-en-ukraine-independance-energetique-va-t-elle-rimer-avec-transition-energetique-150642.html,"Transition énergétique : Avec la guerre en Ukraine, l'heure du choix pour les Occidentaux","""Au vu de la situation extraordinaire dans laquelle nous nous trouvons, il est possible de penser que les États membres ne voudront pas utiliser le gaz au même niveau pendant la transition. Nous resterons alors coincés un peu plus longtemps avec le charbon"", a affirmé Frans Timmermans, le vice-président de la Commission européenne.",Risk,"""In view of the extraordinary situation in which we find ourselves, it is possible to think that the Member States will not want to use gas on the same level during the transition. We will then be stuck a little longer with the coal,"" said Frans Timmermans, the vice-president of the European Commission."
793,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/guerre-en-ukraine-independance-energetique-va-t-elle-rimer-avec-transition-energetique-150642.html,"Transition énergétique : Avec la guerre en Ukraine, l'heure du choix pour les Occidentaux","Pour diversifier leur approvisionnement, les Européens se tournent également vers le gaz naturel liquéfié en provenance des États-Unis ou du Qatar, malgré une empreinte carbone jusqu'à deux fois plus importante que le gaz livré par gazoduc, et donc sur la construction de nouvelles infrastructures gazières. Du côté des États-Unis, les experts s'attendent à une relance de la production de pétrole et de gaz. La ministre américaine de l'Energie a en effet demandé aux compagnies pétrolières du pays de produire davantage de pétrole pour soulager le marché. Alors que les émissions de CO2 liées aux énergies fossiles ont encore battu un record en 2021, la tendance risque de se poursuivre encore un moment.",Risk,"To diversify their supply, Europeans also turn to liquefied natural gas from the United States or Qatar, despite a carbon footprint up to twice as important as gas delivered by gas pipeline, and therefore on the construction of new gas infrastructure. On the United States side, experts expect a revival of oil and gas production. The US Energy Minister has indeed asked the country's oil companies to produce more oil to relieve the market. While CO2 emissions related to fossil fuels broke a record in 2021, the trend may continue for a while."
794,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/ukraine-la-plus-grande-centrale-d-europe-desormais-controlee-par-la-russie-150629.html,"""Terreur nucléaire"" en Ukraine après le contrôle par l'armée russe de la plus puissante centrale européenne","C'est inédit. Jamais un pays aussi nucléarisé que l'Ukraine n'avait été au cœur d'un conflit aussi important. Après avoir bombardé la plus grande centrale nucléaire d'Europe, à l'origine d'un incendie sur un bâtiment mais sans fuite radioactive, l'armée russe a pris le contrôle du site. Après cette attaque, le président français se dit ""extrêmement préoccupé"" par la sécurité nucléaire. L’Elysée va faire des propositions pour assurer la sécurité des cinq sites nucléaires ukrainiens.",Risk,"It's new. Never has a country as nuclearized as Ukraine has been at the heart of such an important conflict. After having bombed the largest nuclear power plant in Europe, the cause of a fire on a building but without radioactive flight, the Russian army took control of the site. After this attack, the French president says he is ""extremely concerned"" by nuclear security. The Elysée will make proposals to ensure the safety of the five Ukrainian nuclear sites."
795,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/ukraine-la-plus-grande-centrale-d-europe-desormais-controlee-par-la-russie-150629.html,"""Terreur nucléaire"" en Ukraine après le contrôle par l'armée russe de la plus puissante centrale européenne","Emmanuel Macron s'est dit ""extrêmement préoccupé des risques pour la sûreté, la sécurité nucléaires"", après l'attaque de la centrale nucléaire de Zaporijia, à Enerhodar, dans le sud-est de l’Ukraine. Cette centrale, la plus grande d’Europe, est désormais occupée par l’armée russe. Le président français ""condamne fermement toute atteinte à l’intégrité des installations nucléaires civiles ukrainiennes"", indique l’Elysée. La France proposera des ""mesures concrètes"" pour garantir la sécurité des 5 sites nucléaires ukrainiens.",Risk,"Emmanuel Macron said he was ""extremely concerned about safety risks, nuclear security"", after the attack on the Zaporijia nuclear power plant in Enerhodar in southeast Ukraine. This center, the largest in Europe, is now occupied by the Russian army. The French president ""firmly condemns any attack on the integrity of Ukrainian civilian nuclear installations,"" said the Elysée. France will offer ""concrete measures"" to guarantee the safety of the 5 Ukrainian nuclear sites."
796,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/ukraine-la-plus-grande-centrale-d-europe-desormais-controlee-par-la-russie-150629.html,"""Terreur nucléaire"" en Ukraine après le contrôle par l'armée russe de la plus puissante centrale européenne","Afin d’assurer la sûreté et la sécurité des cinq principaux sites nucléaires de l’Ukraine, sur la base de critères techniques de l’AIEA, avec ses principaux partenaires la France proposera des mesures concrètes dans les prochaines heures.",Risk,"In order to ensure the security and safety of the five main nuclear sites in Ukraine, based on technical criteria of the IAEA, with its main partners France will offer concrete measures in the coming hours."
797,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/ukraine-la-plus-grande-centrale-d-europe-desormais-controlee-par-la-russie-150629.html,"""Terreur nucléaire"" en Ukraine après le contrôle par l'armée russe de la plus puissante centrale européenne","En effet cette nuit, ""à la suite d’un bombardement des forces russes sur la centrale nucléaire de Zaporijia, un incendie s’est déclaré"", a fait savoir le porte-parole de la centrale, Andreï Touz, dans une vidéo publiée sur Telegram. ""La sécurité nucléaire est maintenant garantie. Selon les responsables de la centrale, un bâtiment pour les formations et un laboratoire ont été touchés par un incendie"", a déclaré sur Facebook, Oleksandre Staroukh, chef de l’administration militaire de la région de Zaporijia.",Risk,"Indeed this night, ""following a bombing of the Russian forces on the Zaporijia nuclear power plant, a fire broke out,"" said the spokesperson for the power plant, Andreï Touz, in a video published on Telegram. ""Nuclear security is now guaranteed. According to the Central managers, a building for training and a laboratory have been affected by a fire,"" Oleksandre Staroukh, head of military administration in the Zaporijia region said on Facebook, ."
798,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/ukraine-la-plus-grande-centrale-d-europe-desormais-controlee-par-la-russie-150629.html,"""Terreur nucléaire"" en Ukraine après le contrôle par l'armée russe de la plus puissante centrale européenne","L’Agence internationale de l’énergie atomique, dont le directeur général, Rafael Mariano Grossi, se dit prêt à se rendre sur place, affirme qu’aucune fuite radioactive n’a été constatée et qu’aucune installation ""essentielle"" de la centrale n’a été touchée. Des informations confirmées sur France Info par Barbara Pompili, ministre française de la Transition écologique : ""Nous disposons dans tout le territoire européen de balises qui permettent de repérer la radioactivité. Les balises nous disent qu'il n'y a pas d'augmentation de la radioactivité autour, ce qui est rassurant, a priori rien n'a été touché dans la centrale qui pourrait être problématique"".",Risk,"The International Atomic Energy Agency, whose director general, Rafael Mariano Grossi, says he is ready to go there, says that no radioactive leak has been noted and that no ""essential"" installation of the power plant has not been touched. Confirmed information on France Info by Barbara Pompili, French Minister of Ecological Transition: ""We have throughout the European Territoire of Tags which make it possible to identify radioactivity. The beacons tell us that there is no increase in Radioactivity around, which is reassuring, a priori nothing has been affected in the power station which could be problematic ""."
799,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/ukraine-la-plus-grande-centrale-d-europe-desormais-controlee-par-la-russie-150629.html,"""Terreur nucléaire"" en Ukraine après le contrôle par l'armée russe de la plus puissante centrale européenne","Un site stratégique
Le président ukrainien Volodymyr Zelensky a accusé Moscou d’avoir recours à la ""terreur nucléaire"" et de vouloir ""répéter"" la catastrophe de Tchernobyl, la plus grave de l’Histoire en 1986. ""Nous alertons tout le monde sur le fait qu’aucun autre pays hormis la Russie n’a jamais tiré sur des centrales nucléaires. C’est la première fois dans notre histoire, la première fois dans l’histoire de l’humanité. Cet État terroriste a maintenant recours à la terreur nucléaire"", a-t-il affirmé. Si pour l'instant, la sécurité nucléaire ne semble pas avoir été affectée, le contrôle de cette centrale d’ampleur par l’armée russe marque un tournant.",Risk,"A strategic site
The Ukrainian President Volodymyr Zelensky accused Moscow of using ""nuclear terror"" and of wanting to ""repeat"" the catastrophe of Chernobyl, the most serious in history in 1986. ""We alert everyone to the fact that No other country except Russia has never shot nuclear power plants. This is the first time in our history, the first time in the history of humanity. This terrorist state now uses nuclear terror "", he said. If for the moment, nuclear security does not seem to have been affected, the control of this large -scale power plant by the Russian army marks a turning point."
800,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/ukraine-la-plus-grande-centrale-d-europe-desormais-controlee-par-la-russie-150629.html,"""Terreur nucléaire"" en Ukraine après le contrôle par l'armée russe de la plus puissante centrale européenne","""Stratégiquement, contrôler cette centrale, c’est exercer un moyen de pression supplémentaire. Les 6 réacteurs de Zaporizhzhia fournissent un cinquième de l’électricité produite en Ukraine. C’est la centrale nucléaire la plus puissante du continent européen. C’est donc un site stratégique de première importance et une infrastructure essentielle pour l’Ukraine et son approvisionnement en électricité"", explique Michaël Mangeon, spécialiste de l’histoire du nucléaire et chercheur associé au laboratoire Environnement, ville et société (EVS) de l’Université de Lyon.",Risk,"""Strategically, controlling this power station means exercising an additional means of pressure. The 6 Zaporizhzhia reactors provide a fifth of the electricity produced in Ukraine. It is the most powerful nuclear power plant on the European continent. It is therefore A strategic site of primary importance and an essential infrastructure for Ukraine and its supply of electricity, ""explains Michaël Mangeron, specialist in nuclear history and associate researcher in the Environment, City and Society Laboratory (EVS) of the University of Lyon."
801,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/ukraine-la-plus-grande-centrale-d-europe-desormais-controlee-par-la-russie-150629.html,"""Terreur nucléaire"" en Ukraine après le contrôle par l'armée russe de la plus puissante centrale européenne","""Réflexion profonde sur les dangers de l’atome""
Le Premier ministre britannique Boris Johnson a appelé à une réunion d’urgence du Conseil de sécurité de l’ONU ""dans les prochaines heures"". ""Les actions irresponsables du président Poutine peuvent maintenant menacer directement la sécurité de toute l’Europe"", a-t-il déploré dans un communiqué. ""Il y a déjà eu des conflits dans des pays possédants des réacteurs nucléaires mais jamais de cette ampleur et ayant autant de réacteurs en fonctionnement"", avance Michaël Mangeon. À court terme, les experts affirment que pour assurer la maintenance des équipements, la Russie va devoir se reposer sur le personnel ukrainien qualifié. En attendant, alors que le Président Emmanuel Macron a annoncé une ""renaissance du nucléaire français"" dans sa stratégie énergétique, la question des dangers liés à l’atome ressurgit.",Risk,"""Deep reflection on the dangers of atom""
British Prime Minister Boris Johnson called for an emergency meeting in the UN Security Council ""in the coming hours"". ""President Putin's irresponsible actions can now directly threaten the security of all Europe,"" he said in a statement. ""There have already been conflicts in countries with nuclear reactors but never of this magnitude and having so many reactors in operation,"" says Michaël Mangeron. In the short term, experts claim that to ensure the maintenance of equipment, Russia will have to rest on qualified Ukrainian staff. In the meantime, while President Emmanuel Macron has announced a ""rebirth of French nuclear"" in his energy strategy, the question of the dangers linked to the atom."
802,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/ukraine-la-plus-grande-centrale-d-europe-desormais-controlee-par-la-russie-150629.html,"""Terreur nucléaire"" en Ukraine après le contrôle par l'armée russe de la plus puissante centrale européenne","""Les risques nucléaires très sérieux que fait peser sur l’Europe l’invasion de l’Ukraine par les troupes de Vladimir Poutine devraient susciter une réflexion profonde sur les dangers de l’atome dans un contexte géopolitique instable"", indique Pauline Boyer, chargée de campagne Transition énergétique à Greenpeace France. ""Cette guerre démontre la dangerosité du nucléaire et de notre dépendance au pétrole et au gaz fossiles dont nous devons sortir de toute urgence en accélérant le développement des économies d’énergie et des énergies renouvelables"".",Risk,"""The very serious nuclear risks posed by Europe the invasion of Ukraine by the troops of Vladimir Putin should arouse a deep reflection on the dangers of the atom in an unstable geopolitical context"", indicates Pauline Boyer, charged campaign energy transition to Greenpeace France. ""This war demonstrates the danger of nuclear power and our dependence on oil and fossil gas from which we have to go out urgently by accelerating the development of energy economies and renewable energies""."
803,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/metaux-strategiques-la-guerre-en-ukraine-pourrait-freiner-la-transition-ecologique-de-l-union-europeenne-150623.html,Métaux stratégiques :  La guerre en Ukraine pourrait freiner la transition écologique de l’Union européenne,"Derrière la très grande dépendance de l'Union européenne au gaz russe, se cache également celle de plusieurs métaux indispensables à la transition écologique comme le nickel, le palladium ou encore l'aluminium. Un enjeu stratégique qui pourrait freiner le développement des batteries électriques, des pales d'éoliennes ou des panneaux solaires. Une situation qui rappelle l'urgence pour le continent de diversifier ses sources d'approvisionnement alors que la demande ne cesse d'augmenter.",Risk,"Behind the very great dependence of the European Union with Russian gas, also hides that of several metals essential to ecological transition such as nickel, palladium or aluminum. A strategic issue that could slow down the development of electric batteries, wind turbines or solar panels. A situation that recalls the urgency for the continent to diversify its sources of supply while demand continues to increase."
804,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/metaux-strategiques-la-guerre-en-ukraine-pourrait-freiner-la-transition-ecologique-de-l-union-europeenne-150623.html,Métaux stratégiques :  La guerre en Ukraine pourrait freiner la transition écologique de l’Union européenne,"C’est une menace qui pèse sur les Européens. Alors que les sanctions des Occidentaux se multiplient contre la Russie après son invasion en Ukraine, l’extrême dépendance de l’Europe au gaz Russe fait craindre un risque de rupture. Derrière cette crise énergétique, largement chroniquée dans la presse, se cache un autre conflit sous-jacent : l’approvisionnement en métaux stratégiques. Aujourd’hui, la Russie fournit près de 40 % du palladium mondial, un métal très utilisé par les constructeurs automobiles dans les pots catalytiques pour, entre autres, limiter les émissions nocives. Mais sa demande devrait croître avec le développement de la pile à combustible pour les voitures électriques.",Risk,"This is a threat that weighs on Europeans. While Westerners' sanctions are increasing against Russia after its invasion in Ukraine, Europe’s extreme dependence on Russian gas raises a risk of rupture. Behind this energy crisis, widely chronicized in the press, hides another underlying conflict: the supply of strategic metals. Today, Russia provides almost 40 % of the world palladium, a metal widely used by car manufacturers in catalytic pots to, among other things, limit harmful emissions. But his request should grow with the development of the fuel cell for electric cars."
805,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/metaux-strategiques-la-guerre-en-ukraine-pourrait-freiner-la-transition-ecologique-de-l-union-europeenne-150623.html,Métaux stratégiques :  La guerre en Ukraine pourrait freiner la transition écologique de l’Union européenne,"Le pays est également un des plus gros producteurs de nickel au monde, le troisième derrière l’Indonésie et les Philippines. Le ""métal du diable"" comme le surnomment les experts, est l’un des ingrédients essentiels des batteries électriques. Côté aluminium, les Russes pèsent 6 % de l’approvisionnement mondial, une part faible mais assez importante pour faire flamber les prix, dépassant même des niveaux jamais atteints jusqu’ici. ""Les prix de l'aluminium et du nickel ont fortement augmenté dans le contexte de l'escalade du conflit entre la Russie et l'Ukraine"", commente pour l’AFP Daniel Briesemann, analyste chez Commerzbank. ""Les acteurs du marché craignent clairement que l'approvisionnement en aluminium de la Russie ne soit affecté en cas de sanctions sévères de l'Occident et - probablement - de mesures de représailles de la part de la Russie.""",Risk,"The country is also one of the biggest nickel producers in the world, the third behind Indonesia and the Philippines. The ""devil's metal"" as experts call it, is one of the essential ingredients of electric batteries. On the aluminum side, the Russians weigh 6 % of the world's supply, a small share but large enough to make prices flambé, even exceeding levels never reached so far. ""The prices of aluminum and nickel have increased sharply in the context of climbing the conflict between Russia and Ukraine,"" comments for AFP Daniel Briesemann, analyst at Commerzbank. ""Market players clearly fear that the aluminum supply of Russia will be affected in the event of severe West sanctions and - probably - reprisal measures on the part of Russia."""
806,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/metaux-strategiques-la-guerre-en-ukraine-pourrait-freiner-la-transition-ecologique-de-l-union-europeenne-150623.html,Métaux stratégiques :  La guerre en Ukraine pourrait freiner la transition écologique de l’Union européenne,"""Chaque gramme compte""
Pour l’instant, European Aluminium se veut rassurante. Bien que la Russie représente 15 à 20 % des importations annuelles d’aluminium, métal très utilisé dans les technologies de la transition bas carbone comme les batteries ou les panneaux photovoltaïques, l’association industrielle se dit ""bien placée"" pour répondre à la demande européenne. Elle ajoute : ""Néanmoins, la crise actuelle et les autres crises récentes ont démontré une chose : de l'énergie aux matières premières, l'UE ne peut pas fonder ses ambitions économiques et de développement durable sur la dépendance aux importations"".",Risk,"""Each gram counts""
For the moment, European aluminum is reassuring. Although Russia represents 15 to 20 % of annual aluminum imports, a metal widely used in low carbon transition technologies such as batteries or photovoltaic panels, the industrial association is said to be ""well placed"" to meet demand European. It adds: ""Nevertheless, the current crisis and the other recent crises have shown one thing: from energy to raw materials, the EU cannot found its economic and sustainable development ambitions on imports""."
807,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/metaux-strategiques-la-guerre-en-ukraine-pourrait-freiner-la-transition-ecologique-de-l-union-europeenne-150623.html,Métaux stratégiques :  La guerre en Ukraine pourrait freiner la transition écologique de l’Union européenne,"Et de fait ces métaux, qui sont le pétrole du XXIème siècle, sont de plus en plus prisés. L’Agence internationale de l'énergie estime que d’ici 2040, avec le développement des énergies renouvelables et de la voiture électrique, le monde consommera 40 fois plus de lithium, 20 fois plus de nickel et sept fois plus de manganèse. ""Étant donné les quantités astronomiques dont l’Union européenne va avoir besoin pour réaliser sa transition, chaque tonne, chaque kilo, chaque gramme compte"", explique Benjamin Louvet, gérant matières premières chez OFI AM.",Risk,"And in fact these metals, which are the oil of the 21st century, are more and more popular. The International Energy Agency estimates that by 2040, with the development of renewable energies and the electric car, the world will consume 40 times more lithium, 20 times more nickel and seven times more manganese. ""Given the astronomical quantities that the European Union will need to achieve its transition, each tonne, each kilo, each gram counts,"" explains Benjamin Louvet, managing raw materials at OFI AM."
808,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/metaux-strategiques-la-guerre-en-ukraine-pourrait-freiner-la-transition-ecologique-de-l-union-europeenne-150623.html,Métaux stratégiques :  La guerre en Ukraine pourrait freiner la transition écologique de l’Union européenne,"Repenser notre diplomatie
L’Union européenne a bien conscience de sa forte dépendance à la Chine notamment sur les terres rares, mais également au Chili, à l’Australie ou à la Russie sur ces métaux stratégiques. Justement, l’Ukraine possède un riche dépôt de lithium qui devait être exploité par European Lithium. ""Ce gisement se trouve dans le Donbass"", précise le journaliste indépendant Guillaume Pitron, auteur de ""La guerre des métaux rares"". Une région particulièrement convoitée par la Russie en ce moment. ""Il n’y a pas de date d’exploitation prévue mais c’est un gisement de classe mondiale qui aurait pu, à plus ou moins long terme, participer à la politique européenne de souveraineté de cette ressource critique"", explique le spécialiste.",Risk,"Rethink our diplomacy
The European Union is well aware of its high dependence on China, especially on rare earths, but also in Chile, Australia or Russia on these strategic metals. Precisely, Ukraine has a rich deposit of lithium which was to be operated by European Lithium. ""This deposit is found in the Donbass,"" said independent journalist Guillaume Pitron, author of ""The War of Rare Metals"". A region particularly coveted by Russia at the moment. ""There is no scheduled operating date but it is a world class deposit that could have participated in the European policy of this critical resource in the more or less long term,"" said the specialist."
809,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/metaux-strategiques-la-guerre-en-ukraine-pourrait-freiner-la-transition-ecologique-de-l-union-europeenne-150623.html,Métaux stratégiques :  La guerre en Ukraine pourrait freiner la transition écologique de l’Union européenne,"L’Europe n’a d'autres choix que de diversifier ses sources d'approvisionnement. Si la ministre de la Transition écologique Barbara Pompili a évoqué fin février la possibilité d’ouvrir des mines de lithium en France, l’enjeu est surtout de ""repenser nos relations diplomatiques"", affirme Benjamin Louvet. ""Notre diplomatie a été orientée vers les pays producteurs d’énergie fossile mais quid aujourd’hui du Chili et du Pérou, grands producteurs de cuivre ou de la RDC grande exportatrice de cobalt ?"".",Opportunity,"Europe has no choice but to diversify its sources of supply. If the Minister of Ecological Transition Barbara Pompili spoke at the end of February the opportunity to open lithium mines in France, the challenge is above all to ""rethink our diplomatic relations"", says Benjamin Louvet. ""Our diplomacy has been oriented towards the producing countries of fossil energy but that today of Chile and Peru, large copper producers or the DRC large exporter of Cobalt?""."
810,https://www.novethic.fr/actualite/energie/energies-fossiles/isr-rse/la-guerre-en-ukraine-devrait-etre-le-declic-pour-nos-sevrer-du-gaz-russe-et-accelerer-la-transition-energetique-150613.html,"""La guerre en Ukraine devrait être le déclic pour nous sevrer du gaz russe""","Face à l'invasion de l'Ukraine par la Russie, l'Union européenne cherche à réduire sa forte dépendance au gaz russe. Elle se tourne notamment vers le gaz naturel liquéfié américain. Mais cette issue serait la pire sur le plan climatique car le GNL, surtout quand il s'agit de gaz de schiste, a une empreinte carbone beaucoup plus élevée que le gaz russe. Ce conflit pourrait nous pousser à planifier réellement notre sortie des énergies fossiles et ainsi réduire notre dépendance énergétique.",Opportunity,"Faced with the invasion of Ukraine by Russia, the European Union seeks to reduce its high dependence on Russian gas. She notably turns to American liquefied natural gas. But this outcome would be the worst on the climate plan because LNG, especially when it comes to shale gas, has a much higher carbon footprint than Russian gas. This conflict could push us to really plan our exit from fossil fuels and thus reduce our energy dependence."
