,news_content,impact_type
1543,Inclusive finance allows the public to enjoy good financial services,3
1544,"The girl in the end of the artillery's drama highlighted the issue of gender equality education in Taiwan, as women who do not verify their lessons become a concern.",4
1545,"The girl in the end of the artillery's drama highlighted the issue of gender equality education in Taiwan, as women who do not verify their lessons become a problem.",4
1546,"Gender equality education in Taiwan is facing a crisis, as evidenced by the girl in the end of the artillery's description and the words ""Women who do not check the lessons!""",4
1547,"Gender equality education in Taiwan is facing a crisis, as evidenced by the girl in the end of the artillery's description and the statement ""Women who do not check the lessons!""",4
1548,Missed lessons: The girl in the end of this artillery sparked outrage over gender equality in Taiwan.,4
1549,"2022 Passing plastic reduction evaluation, green and peaceful names have the most retreat to the whole United States",3
1550,Do not sell a film and change to electric vehicle batteries! How did Kodak do from the layoffs to hundreds of positions?,0
1551,"""Supply Chain Greening"" is related to Taiwanese enterprises! What did Dadian do to become Taiwan's most sustainable company?",0
1552,"Mori Energy Application is listed! From solar and offshore wind power to green power sales, how to build a new energy kingdom?",0
1553,"Hou Youyi: ""SDGS is my biggest governance goal"" Liudu has developed sustainable development in New Taipei to win the three crowns",3
1554,"Guangyang will fight for ""23 -Lianba in locomotive sales and the second brother in the electric motor vehicle market!"" Dongzhi Ke Shengfeng's layout is open",0
1555,"""Become the best company to the world""! The three major facing the carbon footprint of beauty, how does Emart achieve green action?",0
1556,"Carbon costs have to wait! How much do you use? The EIA intendes to announce another ""retaining elasticity""",3
1557,"""The King of Taiwan"" Lin Yan donated 30.3 billion before his lifetime. Why spent 1.2 billion in 7 years? Son kissed the fire line: It is not so simple to do public welfare",3
1558,"Test trust at all times! Chongyue Dong seat: The epidemic will last for a while, what we should think about",3
1559,"When the whole Taiwan is facing a crisis of water shortage ... Only the ""county and city"" has no reservoir, but it is rare for 40 years without water limit. How can it do it?",3
1560,"A watering ceremony is held by the ""new offshore wind power transportation ship"" from Taiwan Port Port Line Co., Ltd.",4
1561,"Taiwan Port Port Line Co., Ltd. performs a watering ceremony for its newly constructed offshore wind power transportation vessel.",4
1562,"The ""new offshore wind power transportation ship"" in Taiwan participates in a watering ceremony sponsored by Taiwan Port Port Line Co., Ltd.",4
1563,"The ""new offshore wind power transportation ship"" in Taiwan participates in a watering ceremony hosted by Taiwan Port Port Line Co., Ltd.",4
1564,"A ceremony is held by the ""new offshore wind power transportation ship"" from Taiwan Port Port Line Co., Ltd. to water it.",4
1565,The model of exhaust gas recovery and reuse! CNPC Petrochemical Department smashed 1.1 billion carbon reduction,0
1566,Citizen Awakening becomes a sustainable core World Cleanup Day call for world citizens to clean the world,3
1567,"The ESG index exempted Tesla from the list due to their poor labor conditions and self-driving cars, according to Musk's claim.",1
1568,"Due to the poor labor standards and auto-driving accidents, Tesla was excluded from the ESG index by Musk, who believes that it is a fraudulent scheme.",1
1569,"Tesla's dismissal from the ESG index was due to a combination of factors, including poor labor standards and self-driving cars. Musk maintains that the European Social Gesetze (ESG) is an unreliable source of information.",1
1570,"Tesla's dismissal from the ESG index was due to a combination of factors, including poor labor standards and self-driving cars. Musk maintains that the European Social Gesetze (ESG) is an untrue rating system.",1
1571,"Due to the poor labor standards and auto-driving accidents, Tesla was excluded from the ESG index by Musk, who believes that the organization is a fraud.",1
1572,"There will be the second pharmaceutical factory in Taiwan! After buying Eden Biomedical, Bao Rui smashed another 6 billion yuan to buy Antario. Who is the biggest winner?",0
1573,Promote zero carbon row Fubon gold to deepen green financial influence,0
1574,"""Invest in the renewal energy market, we have no choice!"" The two major energy dealers in the world increased the two types of investment",3
1575,"At the age of 40, the old factory faded out of the mobile phone and turned into Tesla and the police camera supply chain, so that the ""medium -sized customer"" profit -making high -innovation high",0
1576,"The total carbon row of a year is only 12 tons! How does this small family have a low -cost time, low -cost, and low -carbon row?",3
1577,"Do not see the four super super superior and chain coffee as your opponent! CNPC across the coffee battlefield, the reason behind is the ESG transformation?",0
1578,"Fengcha, clean beach, and donated idle things ... Yongfeng millions of green actions have been echoed, and the power generation of photoelectric is provided by Yongfeng every 4 degrees of electricity.",0
1579,"Can the oyster shell and egg shells only pile into garbage mountains? This technology makes them become slippers and calcium slices, and even sea lazy hot pot is used!",3
1580,"The 35th Anniversary of Chenby ""Environmental Protection Alliance called for"" abolition of nuclear "": the end of the four of the people's power",3
1581,"China Automotive Industry Co., Ltd. Yangmei Factory Energy -saving and carbon reduction is a long -term task.",0
1582,"What are the things in common in vodka, dry hand washing, perfume? They can alleviate the ""greenhouse effect""!",0
1583,"Solve the desert of Taiwan's hometown! TFT founder Liu Anting: ""Everyone who is dissatisfied with the status quo has the motivation to change"" """,0
1584,"The classmates are all teachers, but he spends 6 years to pick up garbage. ""Standing on the international stage by"" waste "", even IKEA and Pokémon were conquered by him",3
1585,"The family is 3 years old, with less than 1HR every day, and 50 % of the childcare! Even the employees of TSMC and MediaTek abandoned 3 times high salary and jumped to China Electric",0
1586,Every 5 turtles have one injured turtle sister calling on to guard them together,3
1587,"Taiwan's first fish essence to obtain ""carbon label""! The whole fish is not let go, the fish bone is extracted, the fish scales are made of a mask ... Chongyue will turn environmental protection into a good business",0
1588,"The most influential ""Investment Circle Michelin Guide"", the most influential foreign investment, first unveiled Taiwan's ESG top 30 companies",3
1589,"Popular commodity grilled chicken and hot dogs insist on ""freezing up""! The secret of the retention rate of multiple members of the good city has maintained 90% for many years",0
1590,"From the golf club faucet to the IC carrier plate factory, it has its customers! Peng Shuanglang Cross -Border Sales Service: Let Youda not just a panel factory",0
1591,Yushan has continued to improve corporate operation and corporate governance has won many domestic and foreign awards,0
1592,"""Japanese Customer Super Turtle Mao"" This Taiwan's new creation is a good rate, and the re -training is twice, holding the carbon and neutralizing business opportunities",0
1593,"The virtual currency becomes a ""electric beast"", which consumes energy to promote the climate crisis.",3
1594,"Is ""environmental protection toilet paper"" really environmentally friendly? From pulp to waste treatment ... Experts solve the truth you don't know",3
1595,"Hon Hai's three electric vehicles appeared! It only takes 2.8 seconds to accelerate to 100 kilometers, and the battery life can be around Taiwan. Guo Dong: The best birthday gift for 71 years old",0
1596,When the concept of perpetual sustainability encounters enterprise operations,0
1597,Chaoyang University of Science and Technology consolidates the social responsibility of education institutions,3
1598,"20 dolphins died on the shore! Scientist: The heating of the seawater affects the foraging, and the dolphin may face extinction",3
1599,"Anti -nuclear disaster anti -nuclear group: 300,000 people in North Taiwan may be evacuated",3
1600,"The President Tsai Ing -wen on the fire in the Four Casino """,3
1601,"All Lianlian and Louisa are the small farmer's fresh milk area, 60 % of consumers are willing to increase the price to buy! Can Xiaonong Fresh milk continue to become red?",0
1602,The biggest root of carbon row comes from the city! 2050 Taiwan's net zero carbon faces 6 major challenges,3
1603,"Beer, dry hand washing, organic fertilizer ... The pineapple economy you can't imagine: delicious and ""cycle""",3
1604,Culture is a group of people 365 days,3
1605,Even the dogs are used to replace the plastic bag with a glass box! The 20th generation of young people used an IG photo a day to record their low -carbon life,0
1606,"Ke Wenzhe: Blue and green still wants 4 consent and one of 4 disagreements. ""The climate change is serious. It seems that no one cares about renewable energy?""",3
1607,"The Environmental Protection Agency intends to plan a large household carbon fee, which is expected to be implemented in 2023",3
1608,"80 % of Taiwan Parents: Large parental expenses, insufficient public crestling ... Analyze the affordable public policies of governments of various countries",3
1609,"The artificial intelligence ""that is, combat power"" Yushan Jinlong ""Automation"" last mile",0
1610,"The TSMC and Intel chip supply is once again in high demand! However, the process is not green enough, and it is challenging to manufacture 3M cooling agent to stop working.",1
1611,"The TSMC and Intel chip supply is once again in high demand! However, the process is not green enough, and the 3M cooling agent's disintegration is challenging to manufacture.",1
1612,"Supplying the TSMC and Intel chip increases once more! However, the process is not green enough, and it's challenging to manufacture 3M cooling agent to stop working.",1
1613,"Supplying the TSMC and Intel chip increases once more! However, the process is not green enough, and it is challenging to manufacture 3M cooling agent that stops working.",1
1614,"Once again, the TSMC and Intel chip supply is increasing! However, there are still insufficient amounts of green, and it is challenging to produce 3M cooling agent that can stop working.",1
1615,"The completion of Beixi No. 2 Natural Gas Pipelines ""from supporting the development nuclear energy to determining that Germany will fully abandon the nuclear next year. What makes Mequel change his mind?",3
1616,"Despite the bankruptcy of their labor insurance, they will not back down and can save their pension through this life-saving strategy.",4
1617,"Despite the bankruptcy of their labor insurance, they will not back down and can save their pension through this life-saving trick.",4
1618,"Even though their insurance is in trouble and going bankrupt, the laborers will not back down anytime soon. Utilize this lifesaving technique to ensure a painless pension.",4
1619,"Even though their insurance is in trouble and going bankrupt, the laborers will not back down anytime soon. By learning this life-saving strategy, your pension will be painless.",4
1620,"If you can learn this life-saving trick, your laborers will be able to retire without pain, even though their insurance is facing a crisis of bankruptcy.",4
1621,"How do customers give fresh ingredients at home? This old -fashioned company customizes the cold box will put fresh food at the door, and avoid ""re -supporting""",0
1622,"Michelin's preferred dairy! The veterinarian's ""White Revolution"", the founder of Fresh Dairy House created a 300 million fresh milk kingdom for cheese farmers",0
1623,"422 World Earth Day ""Biden and Xi Jinping attended the Climate Summit! Introduction to announced that carbon emissions in 2030 fell halved",3
1624,"For the first time, TSMC uses limited stocks, why incorporate ESG and TSR into the prize method?",0
1625,Establish a complete project financing system to grab the new business opportunities of offshore wind power,3
1626,He has assisted Ukrainian residents away from artillery fire! Why does Afu's housekeeper download more than 50 million?,0
1627,"The Ministry of Economic Affairs 2022 ""Electronic Information International Partner Performance Outstanding Manufacturers Award"" praise excellent foreign companies to create a tough country",3
1628,"CNN exploded the ""Instant Radiation Threat"" nuclear power plant in Guangdong's nuclear power plant ...",3
1629,"After 1000 days of suffering, why does a ""unusual"" letter that permits Evergreen Sea Transport to be listed on foreign capital's investment blacklist only result in it being white after 3 years?",1
1630,"After 1000 days of suffering, why does a ""unusual"" letter that permits Evergreen Sea Transport to be listed on foreign capital's investment blacklist only result in it being white after three years?",1
1631,"Despite experiencing 1000 days of suffering, why is Evergreen Sea Transport still listed as an ""investment blacklist"" by foreign capital with an unusual letter?",1
1632,"Despite experiencing 1000 days of suffering, why is Evergreen Sea Transport still listed as an ""investment blacklist"" by foreign capital with an unusual letter that only shows ""washed white"" after three years?",1
1633,"What is the reason for Evergreen Sea Transport being listed as an ""investment blacklist"" by foreign capital after receiving an unusual letter, but only after three years of being whitewashed?",1
1634,"Studies have pointed out that as the climate changes intensify, the frequency of nuclear energy stop is getting higher and higher",3
1635,"""Wet hands at work, it is not convenient to use mobile phones ..."" Beinong Market issued a vaccine permit Ke Wenzhe: Science and technology epidemic prevention is an opportunity for social transformation",3
1636,What is the green supply chain and how to do it? Professor Zhengda: You must pull upstream and downstream to fight group battles,3
1637,"It can fix carbon and regenerate! Yongfeng Yu established the college to revive ""sugar"", He Shouchuan: It is expected to replace fossil fuel",0
1638,"Argentina's 400 dolphins ""big trouble"" rich! Experts make the truth: Humans will pay a painful price",3
1639,"In 2021, Miklin awarded Samsung with a Star/Yigong 4-degrees, while ""Shanhai Tower"" and ""Yangming Spring"" won the Green Star Award for the first time. The 34-year-old woman also received her first service award.",4
1640,"In 2021, Miklin awarded Samsung with a Star/Yigong 4-degrees, while ""Shanhai Tower"" and ""Yangming Spring"" won the Green Star Award for the first time. The 34-year-old woman also received the honor of first service award.",4
1641,"In the year 2021, Miklin awarded Samsung a Star/Yigong 4-degrees, while ""Shanhai Tower"" and ""Yangming Spring"" received their first Green Star Award. She also won the first service award at the age of 34.",4
1642,"Samsung was awarded the Star/Yigong 4 degrees by Miklin in 2021, while ""Shanhai Tower"" and ""Yangming Spring"" won the Green Star Award for the first time. The 34-year old took home her first service award.",4
1643,"Samsung was awarded the Star/Yigong 4 degrees by Miklin in 2021, while ""Shanhai Tower"" and ""Yangming Spring"" won the Green Star Award for the first time. The 34-year old took home the service award.",4
1644,"The down of the down of down the city has survived Vietnam's sealed city, and the first quarter performance counterattack! The third -generation successor of the 45 -year -old ""I want to fight for 5 % of the global clothing market""",0
1645,The first case of financial control! CEO concurrently serves as CSO (Sustainable Long)-Chen Mei Man shared Yushan's sustainable finance,0
1646,The net zero carbon row diagram in 2050 will be announced! Renewal Energy Power Generation Final Portrait 70 %,3
1647,"""African swine fever is killed in front of the house!"" What should I do to do a month of kitchen and pigs in Taiwan for a month, what should I do with 1263 tons of kitchen than every day? Maybe there are this third road",3
1648,"Not only the delivery, but also deeply cultivating the fresh supply chain! What is the FoodPanda playing for the exactly?",0
1649,Rehabilide fireflies in the technology factory and prevent a drop of production of water flow into natural waters ... How did TSMC and AUO do it?,3
1650,"China has fewer air pollution and the Venice Canal is clear ... Human epidemic prevention makes the earth breathe, NASA scientists are amazed: I have never seen this scenery",3
1651,"The new helmsman of He Ren Datong, who is also the godfather of the underground motherboard, and the folk experts have entered the decision-making circle.",2
1652,"The new helmsman of He Ren Datong, the godfather of the underground motherboard, and the folk experts have entered the decision-making circle.",2
1653,"He Ren Datong's recent appointment as the new helmsman, who is known for his influence on the underground motherboard, and the folk experts have joined the decision-making board.",2
1654,"He Ren Datong's recent appointment as the new helmsman, who is known for his influence on the underground motherboard, and the folk experts have entered the decision-making process.",2
1655,"My character has been characterized as ""duck"" by He Ren Datong's new helmsman, godfather of the underground motherboard, and folk experts who have entered the decision-making circle. The 5 members will bring a new landscape to the table.",2
1656,"The most difficult to decarcar in the aviation industry? Use alcohol to refine perpetual fuel, Microsoft invested 50 million US dollars",3
1657,Cover the solar power plant in the desert? Study: It may make the earth hotter,3
1658,The list of National Sustainable Development Awards in 111 was released! Seeing the determination to implement the sustainable goals from all walks of life,0
1659,Hospital restaurants are always disappointing? This medical center has established a new standard for the hospital's menu by the environmental protection and real estate land.,3
1660,[Return to the Sea 1095] Connect all sectors to clear the sea waste and make new national blue and white drags to implement the circular economy,3
1661,"A guest complaint caused by a caterpillar ... Behind the process of implementing ESG in Taiwan's high -speed rail, the process of transforming the barren land into a diamond and a gold -grade green building station",0
1662,Hon Hai declared sustainable operation! Promote the standard specifications of green chemicals and waste burials,0
1663,"""Electric car can not work"" environmentally friendly and comfortable to return to the oil vehicle? Electricity anxiety? Senior Cavaliers vomit truthful words",3
1664,TSMC creates a green supply chain! Moderator of the front desktop risk center: Taiwan's electronic industry's biggest challenge is to do these two things well.,0
1665,"Huh! Are there really decomposable plastic wraps or sealing bags? Why is it known as ""100 % biological decomposition""?",3
1666,"How to solve the ""brown constitution"" of low -electricity prices, low oil prices, and low -labor salary in Taiwan? The transformation of the green industry is the key",3
1667,"Are there any solutions to the ongoing turmoil at Hon Hai's Zhengzhou factory, which has resulted in Apple losing 1 billion dollars per week and leaving only 20% of production capacity?",1
1668,"Are there any solutions to the ongoing turmoil at Hon Hai's Zhengzhou factory, which has resulted in Apple losing 1 billion dollars per week and leaving only a  20% of production capacity?",1
1669,"Despite the turmoil at Hon Hai's Zhengzhou factory, Apple is losing 1 billion dollars per week and having lost 20% of its production capacity. Is there any way to find a solution after the blockade?",1
1670,Is there any way to save Apple from a 1 billion loss per week and 20% of production capacity after the unblocking of Hon Hai's Zhengzhou factory?,1
1671,"Despite the turmoil at Hon Hai's Zhengzhou factory, Apple is losing 1 billion dollars per week and having lost 20% of its production capacity. Is there any way to find a solution after the unblocking?",1
1672,"""Building a house"" is the world's largest source of carbon row! The most potential department of net zero in 2050: ""Zero -carbon row preparation building""",3
1673,Kang Xuan had suspicions that the bullying whistler was using deceitful methods to sell the company and its face. He asserted that they were not violating labor regulations if no penalty was imposed.,1
1674,Kang Xuan had suspicions that the bullying whistler was using deceitful methods to sell the company and its face. He asserted that they were not violating labor regulations if there was no penalty.,1
1675,"According to Kang Xuan, the bullying whistler was suspected of undermining the company's rules by selling their product and making false claims.",1
1676,"According to Kang Xuan, the bullying whistler was suspected of undermining the company's rules by selling their product and making false claims about it.",1
1677,"In Kang Xuan's opinion, the bullying whistler was suspected of undermining the company by selling their product and its face.",1
1678,"""Sustainable Environment"" will save their future to Antarctic, can they save their future?",3
1679,Salary balance crooked and lost the grassroots level and fattened high -level,3
1680,"In 2050, it reached ""net zero emissions"" ... fully analyzes ""Bayeng Economics"": Vowead President vowed to flip the United States",3
1681,"Solid alternative to lithium batteries! Scientists make battery with wood, which is as thin as paper",3
1682,"From TSMC, the youngest vice president, to the rotten stall with a loss of 20 billion! How can he make this ""hot potato"" a new high for 10 years?",0
1683,"At the age of 38, the CEO is reached high every year! Jin Yuanfu Chen Yuhui: Some things have to do before the leaders taste the sweetness",0
1684,"Sinosteel's first set of energy storage system equipment is completed! Can participate in Taipower's ""Electric Power Trading Platform"" bidding",0
1685,"Taiwan -Canada multinational cooperation to develop ""rice bean rice noodles""! Low -carbon row and low -water health new choices",0
1686,Does offshore wind power pile noise affect the white dolphin? Large studies found the answer,3
1687,"Take the caught carbon dioxide as cola and fuel, and then? ——The case and controversy of carbon capture technology",3
1688,Perhaps it does not mean that it is a fortune! Analysis of one article: How to change the long -term demand of the energy market for new crown pneumonia,3
1689,The flow of the ocean is closely related to the temperature of the environment.,0
1690,"""There is no future, no children!"" Yes, climate change is affecting the child's willingness to fertility!",3
1691,"Model two """" Taiwan University, Ernst & Young, and China Electric solve the industry pain point development Golden Cyber ​​Group Grand Alliance Grand League climate risk database",3
1692,"Solve global warmth! Scientists create a ""super white"" pigment that can reflect 95 % sunlight",3
1693,"How to apply for energy -saving home appliances 3,000 yuan and how to see the conditions! Want to change the air -conditioning refrigerator? Buy the most 10,000 like this",3
1694,"Temperature management method! Hearing the voice of the corporate, increase the elasticity set ""carbon rights""",3
1695,What is offshore wind power? Can you eat it?,3
1696,"Beishi announced the ""White Paper on the Zero Action""! Public locomotive sharing, target this year carbon reduction 186,000 tons",3
1697,"The technology industry rescue the population! TSMC has given up subsidies ""10 times"", Hon Hai Sheng has a one million yuan: Bubbite, kindergarten all -inclusive",0
1698,"Lu Pin 2060 carbon neutrality, energy giant shell: power generation demand doubled",3
1699,"Biden is in the same frame with Liu Deyin and Wei Zhejia! Liu Deyin: The annual revenue of the new plant in Phoenix City is 10 billion US dollars, which will become the most environmentally friendly semiconductor factory in the United States.",0
1700,"Low carbon has become a new industrial revolution! Hon Hai Pin 2050 net zero, environmental protection long carbon reduction strategy is very open",0
1701,"""I have all the money there, and I will close!"" What are the three post-epidemic corporate lessons that were shared after the supplier withdrew a payment of 2 million yuan for the Fitzon Factory Lishan?",1
1702,"""I have all the money there, and I will close!"" What are the three post-epidemic corporate lessons that were shared at the Fitzon Factory Lishan, given that the supplier owed 2 million yuan in payment?",1
1703,"After the supplier withdrew a payment of 2 million yuan for the Fitzon Factory Lishan, which three post-epidemic corporate lessons were learned and accepted?",1
1704,What are the three post-epidemic corporate lessons that were taught when a supplier with 2 million yuan to pay for Fitzon Factory Lishan agreed to close?,1
1705,What are the three post-epidemic corporate lessons that were taught when a supplier with 2 million yuan to pay for Fitzon Factory Lishan agreed to close after having put all the money there?,1
1706,Eviation electric aircraft test flight is successful! Which of the battery and hydrogen energy will be the greening of the aviation industry?,0
1707,ZARA uses environmentally friendly bacterial technology to make dresses! Can fast fashion be transformed into green fashion this time?,0
1708,"100 trillion dollars investment, the hottest topic in the next 30 years ... How to seize the business opportunities for permanent? Green vine vitality and Lianqi Technology revealed two new routes created",0
1709,"Global companies are crazy about zero carbon transformation, and 14 million ""green collar"" is short! Inventory of 3 major green skills in the workplace",3
1710,What is the process for scheduling an appointment with a senior citizen who is over 75 years old?,4
1711,How can one schedule an appointment with a senior citizen who is over 75 years old?,4
1712,Is there a way to book an appointment with someone who is over 75 years old? What are the methods and timelines of counties and cities?,4
1713,Is there a way to book an appointment with someone who is over 75 years old? What are the methods and timelines of counties and cities that need to follow?,4
1714,In what manner can I schedule a meeting with an individual over 75 years old? Seek out information on current methods and the techniques used by counties and cities.,4
1715,"Mango Dan's garbage, our treasure! Walls box recycling and re -production of Mandarin Oriental and Decathlon love to use",0
1716,"Non -UN Climate Convention parties, Taiwan participates in COP27 in the name of NGO",0
1717,"Buy online! Amazon's annual batch of goods has reached 5 billion pieces. Can it implement ""green express""?",0
1718,"Taipower announced a net power zero plan, and pushed the natural gas mixed hydrogen demonstration unit with Siemens",0
1719,How to do ESG in the service industry? The Institute of Commercial Research promotes a one -stop service to help 1.2 million companies transform,3
1720,"Taisal green energy shall work with the community to build energy, energy storage, and sustainable",0
1721,"Financial freedom is the goal pursued by many people, but is your investment safe? The company govern 9 warnings, refuses to be the old man in the following stream",3
1722,"Hon Hai Science and Technology Day will appear, MIH's first generation of electric vehicles suspected to be exposed in advance, netizens: more tide than Model3",0
1723,Clear High Science and Technology University of High Science and Technology of Penghu County,3
1724,"Animal appears LINE stickers! In 2020, the ""7 little myths of biological diversity"" were launched: the country has a protected area. Why is there still no home for animals?",3
1725,"One yuan for a plastic bag, why is the amount of one -time plastic increased by 22.8 %? Analysis of the reasons behind the failure of Taiwan's 10 -year plastic policy",3
1726,The European debt crisis and the new crown epidemic ... The global poor population will exceed 700 million in 2020! Huang Zhengzhong: CSR is inevitable for enterprises to dodge,3
1727,"Instead of subsidizing health inspections, it is better to create a healthy working environment! 3 Starting, make employees happy and explosive",3
1728,"The fine is too low, and the carbon price is too cheap ... China's ""carbon reduction policy"" is approved: virtual momentum",3
1729,Keep the rural areas of good water and good fields.,3
1730,"From low -carbon to zero carbon! Energy and industry transformation, moving towards a green society",3
1731,"Nets send happiness! Even the 14 -year sealing hall ""let the family help new clothes"" and won the ""most Buddha -hearted local enterprise""",0
1732,"Let the change find out, let the impact be seen",3
1733,"Hon Hai last year EPS Soared 10.05 yuan, a new high of 14 years! Why did Liu Yangwei declare that electric vehicles achieved 1 trillion Taiwan dollars in 2025? This ""four strategies"" are indispensable",0
1734,"From 9 years to a small golden chicken, how does Ming base material enter the super turtle hair Japanese electric vehicle market? The key was decided in 2015 to ""deeply bite the well""",0
1735,Promote 100 % renewable energy! TSMC becomes the fifth house in Taiwan and the world's first RE100 semiconductor member,0
1736,"Super Agriculture 4.0! Sauce burst prawns and more than year -year ... The annual dishes on the table are actually wise breeding of ""Symbiosis of Fish Electricity""",0
1737,"Set up company governance supervisors, directors and supervisors of candidate nomination system ... Company governance 4 new systems to understand once",3
1738,"The prevalence of ""Trust"" helps SMEs endure the epidemic.",4
1739,"In the midst of the epidemic, small and medium-sized enterprises can rely on ""Trust"" to keep their doors open.",4
1740,"In the midst of the epidemic, small and medium-sized enterprises can rely on ""Trust"" to keep them afloat.",4
1741,"""Trust"" aids SMEs in coping with the epidemic.",4
1742,"The prevalence of ""Trust"" helps SMEs survive the epidemic.",4
1743,Climate Change General Class: What is COP26? Why is it so important to you?,3
1744,"Pingdi 7 degrees ""this day"" has the opportunity to report! The strongest cold current in winter is coming.",3
1745,"Carbon dioxide rises, and the nutrients of plants will be reduced ... Global nutrition collapse: Everything in the future is like junk food",3
1746,"Collectively, a salary transfer financial card was stolen. What did CITIC Bank do?",1
1747,Was the salary transfer financial card stolen in a group? CITIC Bank took action.,1
1748,"Collectively, a salary transfer financial card was stolen. What did CITIC Bank do to help the situation?",1
1749,Was the salary transfer financial card stolen in a group? CITIC Bank took action against it.,1
1750,CITIC Bank confirmed that they were aware of the salary transfer financial card theft in collaboration with multiple individuals.,1
1751,"How to eliminate the illegal regulations and eliminate information asymmetry? Financial experts: Banks must implement the ""incident"" exactly",3
1752,"To achieve carbon neutrality, you still need to be located in localization! Bill Gates Fund Investment New: Only reduced carbon displacement is not enough",3
1753,"Environmental Protection Bureau advises against opening the air-conditioning window, leaving it in a cold room, and using electricity to prevent dirty air.",4
1754,"Environmental Protection Bureau advises against opening the air-conditioning window, leaving it in a cold room, and using electricity to cool down unhealthy air.",4
1755,"According to the Environmental Protection Bureau, if you want to avoid harmful air, it's best to shut the air-conditioning window and save electricity.",4
1756,"According to the Environmental Protection Bureau, if you want to avoid harmful air, it's best to shut the air-conditioning window and save power.",4
1757,Is it possible to solve the environmental protection bureau's complaint of dirty air by opening the window for air conditioning and reducing power usage?,4
1758,"Climate evaluation of the fifth global number? Environmental Protection Agency: Quoting wrong information, which has caused harm to my country",3
1759,"International -level energy -saving carbon reduction building landmark! Tao Zhu Yinyuan is not just a mansion, but the roof is equipped with six wind power generation equipment",0
1760,"The price of copper board attracts petty bourgeoisie, send electricity to your house, Guangyang lifts an electric motorcycle overlord card!",0
1761,Tesla was kicked out of the S & P ESG Index! Is a single data ESG rating really fair?,3
1762,Yulong smashed money to stay! Yan Chen Lilian announced: 25 % of employees' salary adjustment,0
1763,"The company's decisive battle in the future is permanent competitive, and digital transformation is parallel with the ESG dual track!",3
1764,"There is no economic pressure on employees! Do not need to pay the agency fee by yourself, Jin Yuanfu pushes the ""zero payment"" of foreign migrant workers",0
1765,Who is the target of the layoffs? These two individuals are not only underperforming but also posing a significant threat to Microsoft's safety.,1
1766,Who is the target of the layoffs? These two individuals are not only underperforming but also posing a significant risk to Microsoft's leadership.,1
1767,"In the face of layoffs, who is at risk? The Vice President of Microsoft's former vice president has stated that these two individuals are not only contracting but also posing a significant threat.",1
1768,"In the face of layoffs, who is at risk? The Vice President of Microsoft's former vice president has stated that these two individuals are not only contracting but also posing a danger.",1
1769,Which two employees are at risk of being replaced by layoffs in the current economic climate?,1
1770,Zhaofeng Bank sprint financial management 2.0 high assets at the end of the year is expected to exceed 20 billion,0
1771,"What is the reason behind the Tae Steel League's active siege on Guangyangke, despite the 13 listed cabinets in the Steel Steel Fighting Start conflict?",1
1772,"What is the reason behind the Tae Steel League's active siege on Guangyangke, despite the 13 listed cabinets in the Steel Steel Fighting Start and the conflict over the right to operate?",1
1773,"In the midst of a dispute over access to Guangzhou's operations, why is the Tae Steel League taking such extreme measures to blockade the city and disregard the 13 listed cabinets in the Steel Steel Fighting Start?",1
1774,"Why does the Tae Steel League have to be so resolute in their siege of Guangyangke, where there are 13 listed cabinets?",1
1775,"In the midst of a dispute over access to Guangzhou's operations, why is the Tae Steel League taking such extreme measures to blockade the city and disregard the 13 cabinets in the Steel Steel Fighting Start?",1
1776,"The whole family coffee sold for 160 million cups, pushing the ""Circle Cup"" to rent a little bit more! A cup lid can be reduced by 54 % to reduce plastic",0
1777,"In light of the tragedy depicted in ""Prince of Cement"" Cross, how did he manage to turn the group around and raise 3 golden chickens in just 4 years, while also raising the company from almost 20 billion to 57.5 billion yuan.",2
1778,"After the ""Prince of Cement"" Cross-panel tragedy, how did he manage to turn the group around and raise three golden chickens in just 4 years?",2
1779,"After the ""Prince of Cement"" Cross-panel tragedy, how did he manage to turn the group around and raise 3 golden chickens in just 4 years?",2
1780,"In light of the tragedy depicted in ""Prince of Cement"" Cross, how did he manage to turn the group around and raise 3 golden chickens in just 4 years, while also raising the company from almost 20 billion to 57.5 billion yuan after the tragic event?",2
1781,"By what means did the group, following the tragedy depicted in ""Prince of Cement"" Cross, increase its earnings from almost 20 billion to 57.5 billion yuan within 4 years while raising three small golden chickens?",2
1782,"Interview with the Secretary of the Ministry of Economic Affairs Zeng Wensheng, ""How to take care of power supply and algae reef? 6 key QA once made clear at a time",3
1783,"One thousand degrees of environmental determination to burn! Zhang Anping, the Dong Ni Dongzhang, is only the ""incident"" in the field of energy storage.",0
1784,"The use of enterprise outsourcing is widespread. The expedition traveling 1700 kilometers beyond the battlefield, all depend on these digital army batches.",2
1785,The use of enterprise outsourcing is widespread. The journey 1700 kilometers beyond the battlefield relies on these digital army batches.,2
1786,"There is a widespread trend of enterprise outsourcing. The expedition that covers 1700 kilometers beyond the battlefield, all depend on these digital army batches.",2
1787,"There is a widespread trend of enterprise outsourcing. The expedition traveling 1700 kilometers outside the battlefield, all depend on these digital army batches.",2
1788,Business outsourcing is prevalent. The journey 1700 kilometers beyond the battlefield relies on these digital army batches.,2
1789,Zhang Anping made the gray table green green! The reason is related to the National Taiwan University,0
1790,"The National Development Council cleared the zero path in March, eliminates nuclear energy and subsidizes the electricization of the transportation tool",3
